,一共游戏场数,12241
1,火焰鸡,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,力量头带	弱点保险	猛攻哑铃,2,100.0%,2
,,力量头带	气势头带	连打围巾,2,100.0%,2
,,亿奥斯饼干	弱点保险	猛攻哑铃,0,0.0%,1
58,铝钢龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,13,0.2%,16,64.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,雪SAMUDRA,5,83.33%
,,万能地雷EX,3,75.0%
,,KAiシ,2,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之波动	龙尾		攻击强化,5,83.33%,1
,,龙之波动	隐形岩	逃脱按键,2,100.0%,1
,,加农光炮	龙尾		万灵药,2,100.0%,1
,,加农光炮	龙尾		逃脱按键,2,50.0%,4
,,龙之波动	龙尾		逃脱按键,2,33.33%,4
,,加农光炮	龙尾		脱壳忍者玩偶,1,100.0%,1
,,龙之波动	隐形岩	攻击强化,1,100.0%,1
,,龙之波动	隐形岩	万灵药,1,50.0%,1
,,龙之波动	龙尾		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	连打围巾,15,68.18%,10
,,力量头带	连打围巾	锐利之爪,1,100.0%,1
,,咒术手镯	焦点镜	锐利之爪,0,0.0%,1
,,力量头带	焦点镜	锐利之爪,0,0.0%,1
59,苍响,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,8,0.16%,17,89.47%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,KAiシ,5,100.0%
,,はいふー,4,100.0%
,,桃白白めるる,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		高速移动	逃脱按键,11,91.67%,7
,,金属爪	高速移动	万灵药,3,100.0%,1
,,圣剑		高速移动	万灵药,2,100.0%,1
,,金属爪	嬉闹		逃脱按键,1,100.0%,1
,,圣剑		嬉闹		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	腐朽的剑	锐利之爪,11,91.67%,5
,,焦点镜	腐朽的剑	锐利之爪,6,100.0%,2
,,猛攻哑铃	腐朽的剑	锐利之爪,0,0.0%,1
60,黏美龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,10,0.14%,9,52.94%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,KrueltyYT,4,80.0%
,,かびきらー*,1,100.0%
,,万能地雷EX,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,浊流		酸液炸弹	伤药	,4,100.0%,2
,,浊流		强力鞭打	速度强化,2,50.0%,3
,,龙之波动	强力鞭打	伤药	,1,50.0%,2
,,浊流		强力鞭打	伤药	,1,33.33%,3
,,浊流		酸液炸弹	速度强化,1,33.33%,3
,,龙之波动	强力鞭打	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	气势头带	连打围巾,4,80.0%,1
,,气势头带	穿透汤匙	讲究眼镜,1,100.0%,1
,,学习装置	救援屏障	气势头带,1,100.0%,1
,,救援屏障	气势头带	穿透汤匙,1,50.0%,1
,,学习装置	气势头带	穿透汤匙,1,50.0%,1
,,力量头带	气势头带	穿透汤匙,1,50.0%,1
,,咒术熏香	穿透汤匙	贝壳之铃,0,0.0%,1
,,气势头带	穿透汤匙	进击眼镜,0,0.0%,1
,,共鸣护盾	穿透汤匙	连打围巾,0,0.0%,1
,,共鸣护盾	力量头带	连打围巾,0,0.0%,1
61,超梦Y,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,7,0.11%,7,50.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Player77531,3,75.0%
,,純愛乂じしょ,1,100.0%
,,AP・SiFAR,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神击破	瞬间移动	逃脱按键,3,75.0%,1
,,精神击破	瞬间移动	攻击强化,2,50.0%,3
,,预知未来	瞬间移动	攻击强化,1,100.0%,1
,,预知未来	瞬间移动	逃脱按键,1,25.0%,3
,,精神击破	瞬间移动	脱壳忍者玩偶,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
62,拉普拉斯,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,9,0.09%,7,63.64%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ɮʟooɖqʊɛɛИ,2,100.0%
,,imjustmartyy,1,100.0%
,,はいふ右乳毛,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,终焉之歌	冰冻光束	速度强化,4,100.0%,3
,,水之波动	冰冻光束	伤药	,1,100.0%,1
,,终焉之歌	泡沫光线	逃脱按键,1,100.0%,1
,,终焉之歌	泡沫光线	速度强化,1,100.0%,1
,,水之波动	冰冻光束	速度强化,0,0.0%,2
,,终焉之歌	泡沫光线	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,咒术熏香	穿透汤匙	进击眼镜,0,0.0%,2
,,咒术熏香	学习装置	气势头带,2,100.0%,1
,,共鸣护盾	力量头带	学习装置,1,100.0%,1
,,亿奥斯饼干	穿透汤匙	进击眼镜,1,100.0%,1
,,共鸣护盾	穿透汤匙	进击眼镜,1,100.0%,1
,,共鸣护盾	咒术熏香	讲究眼镜,1,100.0%,1
,,气势头带	穿透汤匙	进击眼镜,1,100.0%,1
,,共鸣护盾	学习装置	气势头带,0,0.0%,1
63,超梦X,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,2,0.02%,1,50.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Superluke,1,100.0%
,,ツSPIRITS,0,0.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神击破	自我再生	速度强化,1,100.0%,1
,,预知未来	自我再生	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	得分护盾	能量增幅器,1,100.0%,1
,,力量头带	穿透汤匙	连打围巾,0,0.0%,1
